1, 0.138667
2, 0.232595
3, 0.272390
4, 0.293359
5, 0.311692
6, 0.324256
7, 0.335132
8, 0.344690
9, 0.353382
10, 0.359850
11, 0.365782
12, 0.372085
13, 0.378924
14, 0.383744
15, 0.387822
16, 0.391695
17, 0.395073
18, 0.398575
19, 0.401211
20, 0.404013
21, 0.406608
22, 0.409244
23, 0.410975
24, 0.415259
25, 0.430419
26, 0.434086
27, 0.436310
28, 0.438535
29, 0.440101
30, 0.442325
31, 0.444303
32, 0.445497
33, 0.446980
34, 0.448587
35, 0.449905
36, 0.451182
37, 0.452913
38, 0.454231
39, 0.455508
40, 0.457073
41, 0.458227
42, 0.459545
43, 0.460657
44, 0.461770
45, 0.463253
46, 0.464654
47, 0.466095
48, 0.468155
49, 0.474664
50, 0.476353
51, 0.478001
52, 0.479155
53, 0.480267
54, 0.481050
55, 0.482739
56, 0.483727
57, 0.484716
58, 0.485664
59, 0.486529
60, 0.487353
61, 0.488506
62, 0.489248
63, 0.490072
64, 0.491060
65, 0.491637
66, 0.492173
67, 0.492873
68, 0.493821
69, 0.494809
70, 0.495468
71, 0.496086
72, 0.497075
73, 0.499382
74, 0.501030
75, 0.501524
76, 0.502554
77, 0.503131
78, 0.503996
79, 0.504532
80, 0.505438
81, 0.506385
82, 0.507168
83, 0.507580
84, 0.508322
85, 0.508940
86, 0.509475
87, 0.510134
88, 0.510587
89, 0.511205
90, 0.511865
91, 0.512400
92, 0.512977
93, 0.513389
94, 0.513883
95, 0.514872
96, 0.517261
97, 0.524883
98, 0.526613
99, 0.527931
100, 0.528961
101, 0.529455
102, 0.530403
103, 0.530897
104, 0.531144
105, 0.531639
106, 0.532010
107, 0.532669
108, 0.533204
109, 0.533781
110, 0.534358
111, 0.535099
112, 0.535882
113, 0.536212
114, 0.536871
115, 0.537530
116, 0.538189
117, 0.538725
118, 0.539343
119, 0.539837
120, 0.540620
121, 0.541897
122, 0.542597
123, 0.542927
124, 0.543256
125, 0.543709
126, 0.544327
127, 0.544574
128, 0.545028
129, 0.545604
130, 0.546099
131, 0.546346
132, 0.546799
133, 0.547458
134, 0.547911
135, 0.548323
136, 0.548653
137, 0.548982
138, 0.549312
139, 0.549600
140, 0.550095
141, 0.550754
142, 0.551331
143, 0.552237
144, 0.554379
145, 0.559611
146, 0.560270
147, 0.560559
148, 0.561135
149, 0.561712
150, 0.562330
151, 0.562742
152, 0.563278
153, 0.563690
154, 0.564143
155, 0.564802
156, 0.565461
157, 0.566120
158, 0.566862
159, 0.567274
160, 0.567768
161, 0.568098
162, 0.568592
163, 0.568839
164, 0.569086
165, 0.569539
166, 0.569910
167, 0.570322
168, 0.570734
169, 0.571434
170, 0.571805
171, 0.572258
172, 0.572506
173, 0.572835
174, 0.573206
175, 0.573453
176, 0.573741
177, 0.574277
178, 0.574524
179, 0.574936
180, 0.575225
181, 0.575554
182, 0.575884
183, 0.576584
184, 0.576996
185, 0.577532
186, 0.577820
187, 0.578108
188, 0.578479
189, 0.578767
190, 0.578932
191, 0.579138
192, 0.579674
193, 0.581074
194, 0.581445
195, 0.581692
196, 0.582022
197, 0.582228
198, 0.582516
199, 0.582681
200, 0.582928
201, 0.583217
202, 0.583670
203, 0.584123
204, 0.584453
205, 0.584700
206, 0.584864
207, 0.585276
208, 0.585524
209, 0.585894
210, 0.586183
211, 0.586636
212, 0.586718
213, 0.587130
214, 0.587501
215, 0.587831
216, 0.588037
217, 0.588531
218, 0.588984
219, 0.589231
220, 0.589602
221, 0.589890
222, 0.590220
223, 0.590673
224, 0.590920
225, 0.591291
226, 0.591415
227, 0.591827
228, 0.592033
229, 0.592321
230, 0.592939
231, 0.593392
232, 0.593516
233, 0.593804
234, 0.594051
235, 0.594340
236, 0.594587
237, 0.594916
238, 0.595246
239, 0.595823
240, 0.596317
241, 0.596688
242, 0.597347
243, 0.597635
244, 0.598047
245, 0.598253
246, 0.598459
247, 0.598624
248, 0.598995
249, 0.599324
250, 0.599530
251, 0.599860
252, 0.600107
253, 0.600313
254, 0.600437
255, 0.600601
256, 0.600972
257, 0.601178
258, 0.601302
259, 0.601714
260, 0.601837
261, 0.602085
262, 0.602414
263, 0.602744
264, 0.603156
265, 0.603403
266, 0.603774
267, 0.604062
268, 0.604433
269, 0.604886
270, 0.605174
271, 0.605627
272, 0.605751
273, 0.605957
274, 0.606410
275, 0.606699
276, 0.606863
277, 0.607110
278, 0.607234
279, 0.607440
280, 0.607728
281, 0.608017
282, 0.608223
283, 0.608388
284, 0.608635
285, 0.609006
286, 0.609541
287, 0.610653
288, 0.624207
289, 0.654321
290, 0.656381
291, 0.657658
292, 0.657947
293, 0.658482
294, 0.659141
295, 0.659842
296, 0.660254
297, 0.660872
298, 0.661078
299, 0.661407
300, 0.662025
301, 0.662561
302, 0.662932
303, 0.663220
304, 0.663508
305, 0.663838
306, 0.664044
307, 0.664291
308, 0.664497
309, 0.664991
310, 0.665403
311, 0.665527
312, 0.665939
313, 0.666474
314, 0.666845
315, 0.667216
316, 0.667546
317, 0.667875
318, 0.667999
319, 0.668328
320, 0.668617
321, 0.668823
322, 0.669029
323, 0.669235
324, 0.669358
325, 0.669729
326, 0.669976
327, 0.670182
328, 0.670388
329, 0.670676
330, 0.670924
331, 0.671212
332, 0.671542
333, 0.671789
334, 0.671954
335, 0.672242
336, 0.672448
337, 0.672860
338, 0.673148
339, 0.673354
340, 0.673643
341, 0.673890
342, 0.674178
343, 0.674302
344, 0.674508
345, 0.674920
346, 0.675208
347, 0.675538
348, 0.675867
349, 0.676114
350, 0.676526
351, 0.676609
352, 0.676815
353, 0.676979
354, 0.677103
355, 0.677268
356, 0.677433
357, 0.677762
358, 0.678051
359, 0.678463
360, 0.679987
361, 0.682170
362, 0.682994
363, 0.683283
364, 0.683694
365, 0.683818
366, 0.683983
367, 0.684230
368, 0.684642
369, 0.685136
370, 0.685507
371, 0.686001
372, 0.686496
373, 0.686825
374, 0.687114
375, 0.687361
376, 0.687691
377, 0.687773
378, 0.687979
379, 0.688185
380, 0.688432
381, 0.688885
382, 0.690080
383, 0.690204
384, 0.690698
385, 0.691522
386, 0.691893
387, 0.692140
388, 0.692222
389, 0.692511
390, 0.692758
391, 0.692922
392, 0.693005
393, 0.693128
394, 0.693376
395, 0.693623
396, 0.693829
397, 0.693911
398, 0.693994
399, 0.694158
400, 0.694282
401, 0.694364
402, 0.694488
403, 0.694694
404, 0.694900
405, 0.695065
406, 0.695106
407, 0.695188
408, 0.695683
409, 0.696053
410, 0.696259
411, 0.696301
412, 0.696424
413, 0.696589
414, 0.696671
415, 0.696754
416, 0.696960
417, 0.697083
418, 0.697289
419, 0.697495
420, 0.697701
421, 0.697907
422, 0.698154
423, 0.698278
424, 0.698525
425, 0.698608
426, 0.698855
427, 0.699143
428, 0.699390
429, 0.699514
430, 0.699555
431, 0.699596
432, 0.699885
433, 0.700214
434, 0.700379
435, 0.700585
436, 0.700709
437, 0.700750
438, 0.700791
439, 0.700915
440, 0.701038
441, 0.701162
443, 0.701450
444, 0.701574
445, 0.701697
446, 0.701780
447, 0.701944
448, 0.702068
449, 0.702109
450, 0.702274
451, 0.702480
452, 0.702604
453, 0.702851
454, 0.703057
455, 0.703180
456, 0.703304
457, 0.703469
458, 0.703675
459, 0.703881
461, 0.704128
462, 0.704251
463, 0.704375
464, 0.704705
465, 0.704911
466, 0.704993
467, 0.705075
469, 0.705158
470, 0.705199
472, 0.705364
473, 0.705446
474, 0.705487
475, 0.705693
476, 0.705817
477, 0.705941
478, 0.706064
479, 0.706311
480, 0.712861
481, 0.730988
482, 0.731400
483, 0.731771
484, 0.731977
485, 0.732224
486, 0.732512
487, 0.732595
488, 0.732677
489, 0.732759
490, 0.732924
491, 0.733130
492, 0.733212
493, 0.733336
494, 0.733501
495, 0.733583
496, 0.733666
497, 0.733913
498, 0.734160
499, 0.734284
500, 0.734325
501, 0.734366
502, 0.734531
503, 0.734696
504, 0.734902
505, 0.735025
506, 0.735149
507, 0.735314
508, 0.735437
509, 0.735478
510, 0.735602
511, 0.735725
512, 0.735808
514, 0.736014
515, 0.736343
516, 0.736508
517, 0.736755
518, 0.736797
519, 0.736961
520, 0.737085
521, 0.737167
522, 0.737250
523, 0.737332
525, 0.737456
526, 0.737538
527, 0.737620
528, 0.737785
529, 0.738115
530, 0.738280
531, 0.738568
532, 0.738774
533, 0.739021
534, 0.739104
535, 0.739145
536, 0.739186
537, 0.739310
538, 0.739351
539, 0.739516
540, 0.739763
541, 0.739845
542, 0.739927
543, 0.740051
545, 0.740133
546, 0.740298
547, 0.740422
548, 0.740669
549, 0.740875
551, 0.740916
552, 0.741040
553, 0.741163
554, 0.741287
555, 0.741411
556, 0.741534
558, 0.741617
559, 0.741699
560, 0.741740
561, 0.741823
562, 0.741946
564, 0.742152
565, 0.742234
566, 0.742399
567, 0.742605
568, 0.742770
569, 0.742811
570, 0.742976
571, 0.743182
572, 0.743429
