0,0.000000
-41690,0.000002
-40945,0.000003
-35100,0.000005
-18535,0.000007
-125,0.000009
0,0.032449
5,0.047463
10,0.063239
15,0.088628
20,0.102987
25,0.115861
30,0.132352
35,0.141613
40,0.149565
45,0.159358
50,0.166637
55,0.173180
60,0.181084
65,0.187406
70,0.193158
75,0.199560
80,0.204985
85,0.210466
90,0.216459
95,0.221662
100,0.226992
105,0.233290
110,0.238384
115,0.243530
120,0.249015
125,0.254489
130,0.259408
135,0.263963
140,0.269025
145,0.273515
150,0.277689
155,0.282618
160,0.286775
165,0.290880
170,0.295347
175,0.299392
180,0.303118
185,0.307291
190,0.310853
195,0.314195
200,0.317938
205,0.321152
210,0.324293
215,0.327945
220,0.331111
225,0.334248
230,0.337497
235,0.340442
240,0.343226
245,0.346098
250,0.348933
255,0.351608
260,0.354125
265,0.356872
270,0.359307
275,0.361692
280,0.364458
285,0.366891
290,0.369103
295,0.371685
300,0.373774
305,0.375778
310,0.378192
315,0.380216
320,0.382266
325,0.384656
330,0.386667
335,0.388697
340,0.390930
345,0.392841
350,0.394814
355,0.397074
360,0.399033
365,0.400949
370,0.403062
375,0.405133
380,0.407080
385,0.408908
390,0.411009
395,0.412797
400,0.414580
405,0.416694
410,0.418485
415,0.420307
420,0.422366
425,0.424229
430,0.426025
435,0.428064
440,0.429845
445,0.431605
450,0.433611
455,0.435326
460,0.436993
465,0.438912
470,0.440657
475,0.442417
480,0.444398
485,0.446392
490,0.448304
495,0.450335
500,0.452469
505,0.454256
510,0.455965
515,0.457780
520,0.459402
525,0.460950
530,0.462597
535,0.464137
540,0.465594
545,0.467186
550,0.468602
555,0.469979
560,0.471558
565,0.472955
570,0.474373
575,0.475926
580,0.477216
585,0.478563
590,0.479996
595,0.481346
600,0.482608
605,0.483962
610,0.485226
615,0.486455
620,0.487770
625,0.489205
630,0.490567
635,0.491911
640,0.493303
645,0.494500
650,0.495669
655,0.497092
660,0.498318
665,0.499473
670,0.500909
675,0.502055
680,0.503267
685,0.504596
690,0.505656
695,0.506812
700,0.508075
705,0.509194
710,0.510278
715,0.511510
720,0.512635
725,0.513718
730,0.514968
735,0.516096
740,0.517122
745,0.518177
750,0.519358
755,0.520454
760,0.521487
765,0.522671
770,0.523711
775,0.524759
780,0.525906
785,0.526930
790,0.527934
795,0.529177
800,0.530242
805,0.531348
810,0.532470
815,0.533552
820,0.534562
825,0.535802
830,0.536843
835,0.537992
840,0.539178
845,0.540249
850,0.541384
855,0.542636
860,0.543649
865,0.544752
870,0.545831
875,0.547012
880,0.548168
885,0.549328
890,0.550612
895,0.551709
900,0.552751
905,0.553882
910,0.554975
915,0.555992
920,0.557136
925,0.558210
930,0.559204
935,0.560376
940,0.561425
945,0.562427
950,0.563475
955,0.564518
960,0.565451
965,0.566543
970,0.567550
975,0.568566
980,0.569581
985,0.570610
990,0.571583
995,0.572525
1000,0.573549
1005,0.574521
1010,0.575436
1015,0.576479
1020,0.577367
1025,0.578304
1030,0.579439
1035,0.580393
1040,0.581348
1045,0.582357
1050,0.583215
1055,0.584107
1060,0.585098
1065,0.585920
1070,0.586773
1075,0.587710
1080,0.588646
1085,0.589525
1090,0.590384
1095,0.591266
1100,0.592056
1105,0.592874
1110,0.593623
1115,0.594414
1120,0.595248
1125,0.596100
1130,0.596869
1135,0.597683
1140,0.598551
1145,0.599268
1150,0.600034
1155,0.600886
1160,0.601592
1165,0.602280
1170,0.603092
1175,0.603902
1180,0.604611
1185,0.605395
1190,0.606068
1195,0.606809
1200,0.607511
1205,0.608237
1210,0.608927
1215,0.609720
1220,0.610407
1225,0.611162
1230,0.611975
1235,0.612713
1240,0.613513
1245,0.614308
1250,0.615099
1255,0.615792
1260,0.616551
1265,0.617364
1270,0.618131
1275,0.618938
1280,0.619849
1285,0.620527
1290,0.621226
1295,0.622022
1300,0.622791
1305,0.623518
1310,0.624260
1315,0.624970
1320,0.625669
1325,0.626412
1330,0.627082
1335,0.627767
1340,0.628551
1345,0.629212
1350,0.629869
1355,0.630566
1360,0.631246
1365,0.631863
1370,0.632544
1375,0.633262
1380,0.633825
1385,0.634462
1390,0.635193
1395,0.635794
1400,0.636424
1405,0.637138
1410,0.637741
1415,0.638371
1420,0.639039
1425,0.639635
1430,0.640188
1435,0.640811
1440,0.641352
1445,0.641882
1450,0.642440
1455,0.643044
1460,0.643596
1465,0.644176
1470,0.644719
1475,0.645207
1480,0.645806
1485,0.646310
1490,0.646839
1495,0.647370
1500,0.647933
1505,0.648478
1510,0.648935
1515,0.649517
1520,0.650063
1525,0.650570
1530,0.651056
